open;high;low;close;volume;marketCap;timestamp
232.341003418;235.7270050049;232.341003418;234.9299926758;12535500;3316683007.5;"2015-05-02T23:59:59.999Z"
243.7689971924;247.8040008545;239.6390075684;241.8320007324;19790500;3420193701.2;"2015-05-09T23:59:59.999Z"
236.9550018311;238.7530059814;236.7949981689;237.6049957275;16329400;3365752046.62;"2015-05-15T23:59:59.999Z"
234.0160064697;236.2420043945;233.8350067139;235.3439941406;15108900;3338890047.6;"2015-05-21T23:59:59.999Z"
237.2570037842;237.824005127;236.6519927979;237.4080047607;13829600;3373816958.4;"2015-05-28T23:59:59.999Z"
225.7359924316;227.404006958;223.9299926758;225.8739929199;17752400;3214774292.4;"2015-06-03T23:59:59.999Z"
228.9949951172;229.7819976807;228.0099945068;228.8029937744;15904800;3262644978.88;"2015-06-10T23:59:59.999Z"
236.7649993896;251.7420043945;236.1219940186;250.8950042725;41612000;3582987588.38;"2015-06-16T23:59:59.999Z"
243.9689941406;247.9170074463;243.779006958;246.9900054932;17692500;3532599174;"2015-06-22T23:59:59.999Z"
248.720993042;257.1730041504;248.5809936523;257.0639953613;34742900;3683193712.2;"2015-06-29T23:59:59.999Z"
260.8049926758;274.5060119629;258.7009887695;271.9129943848;44156100;3901985539.12;"2015-07-05T23:59:59.999Z"
284.8800048828;298.5060119629;283.5299987793;293.1149902344;41109900;4212919911.38;"2015-07-11T23:59:59.999Z"
279.3309936523;282.5270080566;274.075012207;274.9010009766;25187100;3958065833.15;"2015-07-18T23:59:59.999Z"
276.0050048828;289.2529907227;275.2539978027;288.2780151367;37199400;4157148933.75;"2015-07-24T23:59:59.999Z"
289.1029968262;290.1260070801;286.5679931641;287.7219848633;21635800;4155381826.7;"2015-07-30T23:59:59.999Z"
281.9060058594;281.9060058594;278.4030151367;278.5769958496;18792100;4030445071.57;"2015-08-06T23:59:59.999Z"
270.5979919434;270.6730041504;265.4689941406;266.3760070801;26815400;3859888131;"2015-08-12T23:59:59.999Z"
225.671005249;237.408996582;222.7660064697;226.6840057373;60869200;3290448603.3;"2015-08-19T23:59:59.999Z"
210.0679931641;226.3209991455;199.5670013428;221.6089935303;61089200;3221751642;"2015-08-25T23:59:59.999Z"
229.1139984131;231.9559936523;225.9149932861;230.0559997559;20710700;3349845416;"2015-08-31T23:59:59.999Z"
239.9340057373;242.1060028076;238.7220001221;239.8470001221;21192200;3498762116.33;"2015-09-07T23:59:59.999Z"
235.2420043945;235.9349975586;229.3320007324;230.5119934082;18478800;3367774557.2;"2015-09-13T23:59:59.999Z"
232.858001709;233.2050018311;231.0890045166;231.4929962158;12712600;3387141915.42;"2015-09-19T23:59:59.999Z"
235.0760040283;235.4029998779;233.358001709;234.3399963379;13724100;3434809257.5;"2015-09-26T23:59:59.999Z"
237.2640075684;238.5410003662;236.6029968262;237.2929992676;19677900;3483431578.38;"2015-10-02T23:59:59.999Z"
243.0749969482;244.2510070801;242.1790008545;242.3040008545;18515300;3562238313.6;"2015-10-08T23:59:59.999Z"
252.1069946289;255.9620056152;252.046005249;254.3200073242;25223500;3745440578;"2015-10-15T23:59:59.999Z"
269.3059997559;270.7699890137;263.8389892578;266.2720031738;25637300;3927192473.6;"2015-10-21T23:59:59.999Z"
285.1809997559;296.2120056152;285.0079956055;293.7879943848;46331800;4339689442;"2015-10-27T23:59:59.999Z"
361.8729858398;417.8999938965;357.6470031738;403.4169921875;206162000;5969855534.82;"2015-11-03T23:59:59.999Z"
374.324005127;385.2780151367;362.8949890137;380.2569885254;68224400;5635560842.8;"2015-11-09T23:59:59.999Z"
319.7349853516;331.6260070801;315.9049987793;330.7510070801;47980100;4911040460.65;"2015-11-16T23:59:59.999Z"
326.9750061035;327.0100097656;321.2590026855;324.5360107422;23439400;4826466938.4;"2015-11-22T23:59:59.999Z"
357.1409912109;359.5360107422;352.1719970703;357.3810119629;36816600;5323252536.67;"2015-11-28T23:59:59.999Z"
363.7210083008;389.7850036621;363.2290039063;388.949005127;66282200;5804247032.1;"2015-12-05T23:59:59.999Z"
415.2810058594;451.9379882813;415.2810058594;451.9379882813;110944000;6755795193;"2015-12-11T23:59:59.999Z"
454.7770080566;457.8599853516;448.858001709;456.0780029297;47978400;6829095334.95;"2015-12-17T23:59:59.999Z"
443.091003418;458.4559936523;443.0769958496;454.9849853516;57157200;6825070740.25;"2015-12-24T23:59:59.999Z"
433.299987793;434.3869934082;422.0840148926;426.6199951172;46889400;6410381454.5;"2015-12-30T23:59:59.999Z"
433.0690002441;434.1820068359;429.675994873;431.9599914551;34522600;6500393256;"2016-01-05T23:59:59.999Z"
448.1820068359;448.1820068359;435.6900024414;435.6900024414;115607000;6568800099.75;"2016-01-12T23:59:59.999Z"
381.733001709;388.1040039063;376.6650085449;387.1679992676;54403900;5845656048;"2016-01-18T23:59:59.999Z"
388.1019897461;405.4849853516;387.5100097656;402.9710083008;54824800;6093787907.65;"2016-01-24T23:59:59.999Z"
378.2929992676;380.3469848633;367.8349914551;368.766998291;37894300;5587253351.23;"2016-01-31T23:59:59.999Z"
386.5889892578;386.6310119629;372.3869934082;376.5220031738;49249300;5714879155.15;"2016-02-06T23:59:59.999Z"
384.6409912109;391.8599853516;384.6409912109;391.8599853516;61911700;5959279525.5;"2016-02-13T23:59:59.999Z"
422.7300109863;423.1040039063;417.6040039063;420.7850036621;55711300;6408881658.38;"2016-02-19T23:59:59.999Z"
425.0369873047;427.7189941406;420.4150085449;424.5440063477;70798000;6474784225.6;"2016-02-25T23:59:59.999Z"
423.9119873047;425.3729858398;419.4110107422;421.6510009766;100484000;6441066887.07;"2016-03-03T23:59:59.999Z"
413.8940124512;416.0320129395;411.6059875488;414.8599853516;70012304;6346735710;"2016-03-09T23:59:59.999Z"
416.3880004883;418.1310119629;414.9849853516;416.8299865723;66781700;6386304533.75;"2016-03-15T23:59:59.999Z"
413.1319885254;418.375;412.5310058594;418.0889892578;66813300;6416025150.68;"2016-03-22T23:59:59.999Z"
426.5480041504;426.8569946289;423.2929992676;424.2309875488;68522800;6519889575.48;"2016-03-28T23:59:59.999Z"
421.1730041504;421.5799865723;419.6969909668;420.9039916992;38053700;6477828308.6;"2016-04-03T23:59:59.999Z"
419.592010498;422.4349975586;419.2569885254;421.5639953613;73478600;6499536743.7;"2016-04-10T23:59:59.999Z"
429.575012207;432.625;428.9840087891;430.5719909668;39392800;6648182380.2;"2016-04-16T23:59:59.999Z"
449.6879882813;449.8099975586;444.1499938965;445.7369995117;58804400;6892364370.45;"2016-04-22T23:59:59.999Z"
449.407989502;455.3840026855;446.016998291;455.0969848633;49258500;7048201013.25;"2016-04-29T23:59:59.999Z"
446.7109985352;448.5060119629;445.8829956055;447.9760131836;50440800;6948331748;"2016-05-05T23:59:59.999Z"
452.4469909668;454.949005127;449.25;454.7659912109;59849300;7065960832.45;"2016-05-12T23:59:59.999Z"
453.6910095215;455.9979858398;453.2990112305;454.6189880371;86850096;7073564772.18;"2016-05-18T23:59:59.999Z"
444.2909851074;447.1000061035;443.9299926758;445.9809875488;65783100;6949432035.35;"2016-05-24T23:59:59.999Z"
534.1909790039;546.617980957;520.6619873047;531.3859863281;138450000;8293035755.05;"2016-05-31T23:59:59.999Z"
574.6019897461;586.4699707031;574.6019897461;585.5369873047;72138896;9151021089.23;"2016-06-06T23:59:59.999Z"
609.6840209961;684.8439941406;607.0390014648;672.783996582;277084992;10529624646.8;"2016-06-12T23:59:59.999Z"
756.6879882813;766.6209716797;745.6279907227;763.7810058594;136184992;11974386667.3;"2016-06-19T23:59:59.999Z"
665.2810058594;691.7310180664;646.5590209961;665.1229858398;126656000;10442165050.8;"2016-06-25T23:59:59.999Z"
672.5150146484;686.1539916992;669.5939941406;676.2960205078;134431008;10632674989.8;"2016-07-01T23:59:59.999Z"
640.6879882813;666.7069702148;636.4669799805;666.5230102539;141970000;10496037616.4;"2016-07-08T23:59:59.999Z"
652.9229736328;662.9019775391;652.9229736328;658.0780029297;98511400;10370714377.5;"2016-07-14T23:59:59.999Z"
665.2280273438;666.2189941406;660.4149780273;665.0120239258;60491800;10487976073.3;"2016-07-21T23:59:59.999Z"
651.6270141602;657.4559936523;648.4470214844;654.3519897461;147460992;10325917978.9;"2016-07-27T23:59:59.999Z"
606.3969726563;612.8480224609;531.333984375;547.4650268555;330932992;8644864334.94;"2016-08-02T23:59:59.999Z"
591.0380249023;591.091003418;584.7930297852;587.8010253906;92228096;9289374234.8;"2016-08-09T23:59:59.999Z"
570.4940185547;573.5800170898;563.2399902344;567.2399902344;57262300;8970719083.2;"2016-08-15T23:59:59.999Z"
581.9390258789;584.1580200195;580.2180175781;581.3079833984;38299400;9199366516.7;"2016-08-21T23:59:59.999Z"
569.8300170898;574.0380249023;569.7399902344;573.9119873047;86301600;9089312934.82;"2016-08-28T23:59:59.999Z"
575.5549926758;599.5;574.0560302734;598.2119750977;159014000;9480380026.32;"2016-09-03T23:59:59.999Z"
626.3519897461;626.8300170898;620.2630004883;622.8610229492;64550200;9877681031.6;"2016-09-09T23:59:59.999Z"
607.2459716797;609.2609863281;606.7349853516;606.9730224609;64963400;9633710359.34;"2016-09-16T23:59:59.999Z"
597.2789916992;598.4869995117;596.2130126953;596.2979736328;67085300;9470698214.62;"2016-09-22T23:59:59.999Z"
606.242980957;606.5900268555;604.6069946289;604.7280273438;48722600;9611532318.53;"2016-09-28T23:59:59.999Z"
610.2180175781;613.8140258789;609.6170043945;612.5109863281;68077504;9743018923.52;"2016-10-05T23:59:59.999Z"
619.2379760742;642.0800170898;618.5;641.0720214844;103590000;10204214838.5;"2016-10-11T23:59:59.999Z"
639.4110107422;640.7360229492;635.9959716797;637.9600219727;65546700;10162029114.2;"2016-10-18T23:59:59.999Z"
657.1610107422;657.2520141602;652.5949707031;653.7609863281;62218200;10420469171.9;"2016-10-24T23:59:59.999Z"
714.117980957;714.117980957;696.4749755859;701.8640136719;100665000;11194834675.9;"2016-10-30T23:59:59.999Z"
703.8120117188;714.2579956055;699.5599975586;711.5219726563;59902200;11357385316.2;"2016-11-06T23:59:59.999Z"
716.7520141602;717.1480102539;704.0349731445;705.0540161133;64622500;11262273136.1;"2016-11-12T23:59:59.999Z"
740.7050170898;752.882019043;736.8900146484;751.5850219727;87363104;12021432968.4;"2016-11-18T23:59:59.999Z"
740.4420166016;741.6489868164;734.591003418;741.6489868164;67807600;11871816578.9;"2016-11-25T23:59:59.999Z"
757.5449829102;781.2960205078;757.5449829102;777.9439697266;127605000;12462935160.4;"2016-12-02T23:59:59.999Z"
768.0759887695;774.6979980469;765.9459838867;770.8099975586;80111904;12357837892.8;"2016-12-08T23:59:59.999Z"
780.0700073242;781.4349975586;777.8020019531;778.0880126953;81580096;12484761984.5;"2016-12-15T23:59:59.999Z"
800.6439819336;834.2810058594;799.4050292969;834.2810058594;155576000;13395445163.3;"2016-12-21T23:59:59.999Z"
908.3540039063;940.0479736328;904.2550048828;933.1979980469;167308000;14994286713.1;"2016-12-27T23:59:59.999Z"
1021.5999755859;1044.0799560547;1021.5999755859;1043.8399658203;185168000;16786368910.1;"2017-01-03T23:59:59.999Z"
913.2440185547;913.6859741211;879.8070068359;902.8280029297;141876992;14528815565.3;"2017-01-09T23:59:59.999Z"
821.7830200195;834.5300292969;820.2709960938;831.533996582;82755200;13393372619.5;"2017-01-16T23:59:59.999Z"
922.2050170898;937.5250244141;897.5640258789;924.6729736328;116573000;14905439337.4;"2017-01-22T23:59:59.999Z"
919.8109741211;923.9110107422;919.8109741211;921.5900268555;68979600;14866260449;"2017-01-28T23:59:59.999Z"
1031.3299560547;1045.9000244141;1015.1599731445;1042.9000244141;155064000;16837411920;"2017-02-04T23:59:59.999Z"
995.632019043;998.9050292969;946.6909790039;988.6740112305;190452000;15973053724.9;"2017-02-10T23:59:59.999Z"
1007.6500244141;1033.3699951172;1007.6500244141;1027.4399414063;122277000;16610905026;"2017-02-16T23:59:59.999Z"
1117.2700195313;1176.6199951172;1116.9599609375;1166.7199707031;189454000;18877442096;"2017-02-23T23:59:59.999Z"
1180.0400390625;1222.5;1179.6899414063;1222.5;229056992;19794459607.5;"2017-03-01T23:59:59.999Z"
1273.2099609375;1275.5500488281;1204.8000488281;1223.5400390625;291256000;19824773912;"2017-03-07T23:59:59.999Z"
1232.1600341797;1244.8100585938;1220.7199707031;1240;245306000;20107761880;"2017-03-14T23:59:59.999Z"
1037.2399902344;1063.0300292969;1036.6800537109;1054.2299804688;286529984;17107266418.3;"2017-03-20T23:59:59.999Z"
974.0150146484;1007.9600219727;954.1859741211;966.7249755859;303668000;15698465530.7;"2017-03-26T23:59:59.999Z"
1080.6099853516;1107.5899658203;1075.4499511719;1102.1700439453;514187008;17911915755;"2017-04-02T23:59:59.999Z"
1172.6500244141;1184.9799804688;1162.5799560547;1175.9499511719;209312000;19124327856.2;"2017-04-08T23:59:59.999Z"
1167.3000488281;1188;1164.9599609375;1172.5200195313;203559008;19083656460.2;"2017-04-15T23:59:59.999Z"
1229.4200439453;1235.9399414063;1215.5600585938;1222.0500488281;272167008;19903192286.2;"2017-04-21T23:59:59.999Z"
1281.8800048828;1319.6999511719;1281.3000488281;1317.7299804688;449196992;21475836448;"2017-04-27T23:59:59.999Z"
1490.7199707031;1608.9100341797;1490.7199707031;1537.6700439453;933548992;25080858486.5;"2017-05-04T23:59:59.999Z"
1756.5200195313;1788.4399414063;1719.0999755859;1787.1300048828;915723008;29170965564;"2017-05-10T23:59:59.999Z"
1741.6999511719;1785.9399414063;1686.5400390625;1734.4499511719;959044992;28330874003.4;"2017-05-16T23:59:59.999Z"
2191.5600585938;2320.8200683594;2178.5;2320.419921875;1378749952;37933704065.5;"2017-05-23T23:59:59.999Z"
2159.4299316406;2307.0500488281;2107.169921875;2255.6101074219;994625024;36901102917;"2017-05-29T23:59:59.999Z"
2547.7900390625;2585.8898925781;2452.5400390625;2511.8100585938;1355120000;41124262595.2;"2017-06-04T23:59:59.999Z"
2942.4099121094;2996.6000976563;2840.5300292969;2958.1101074219;1752400000;48471330146.3;"2017-06-11T23:59:59.999Z"
2514.0100097656;2685.1899414063;2484.9599609375;2655.8798828125;1534509952;43548031451.6;"2017-06-17T23:59:59.999Z"
2738.5200195313;2757.9399414063;2583.1899414063;2608.7199707031;982750016;42807952580.6;"2017-06-24T23:59:59.999Z"
2539.2399902344;2559.25;2478.4299316406;2480.8400878906;860273024;40735082695;"2017-06-30T23:59:59.999Z"
2608.1000976563;2616.7199707031;2581.6899414063;2608.5600585938;761956992;42863758794.7;"2017-07-06T23:59:59.999Z"
2402.6999511719;2425.2199707031;2340.830078125;2357.8999023438;835769984;38778935907.3;"2017-07-13T23:59:59.999Z"
2323.080078125;2397.169921875;2260.2299804688;2273.4299316406;1245100032;37415031060.8;"2017-07-19T23:59:59.999Z"
2757.5;2768.080078125;2480.9599609375;2576.4799804688;1460089984;42433788244;"2017-07-25T23:59:59.999Z"
2871.3000488281;2921.3500976563;2685.6101074219;2718.2600097656;1324669952;44804603884.5;"2017-08-01T23:59:59.999Z"
3212.7800292969;3397.6799316406;3180.8898925781;3378.9399414063;1482279936;55734179250.5;"2017-08-07T23:59:59.999Z"
3880.0400390625;4208.3901367188;3857.8000488281;4073.2600097656;3159089920;67230528988.6;"2017-08-13T23:59:59.999Z"
4189.3100585938;4196.2900390625;4069.8798828125;4087.6599121094;2109769984;67520478837.5;"2017-08-20T23:59:59.999Z"
4372.0600585938;4379.2797851563;4269.5200195313;4352.3999023438;1511609984;71929882018.8;"2017-08-26T23:59:59.999Z"
4701.759765625;4892.009765625;4678.5297851563;4892.009765625;2599079936;80905039782;"2017-09-01T23:59:59.999Z"
4605.16015625;4661;4075.1799316406;4228.75;2700890112;69999555937.5;"2017-09-08T23:59:59.999Z"
3875.3701171875;3920.6000976563;3153.8601074219;3154.9499511719;2716310016;52265453816.2;"2017-09-14T23:59:59.999Z"
3901.4699707031;3916.419921875;3613.6298828125;3631.0400390625;1411480064;60202370872;"2017-09-21T23:59:59.999Z"
3892.9399414063;4210.0498046875;3884.8200683594;4200.669921875;1686880000;69691950752.2;"2017-09-27T23:59:59.999Z"
4408.4599609375;4432.4702148438;4258.8901367188;4317.4799804688;1288019968;71681069637;"2017-10-03T23:59:59.999Z"
4776.2099609375;4922.169921875;4765.1000976563;4781.990234375;1597139968;79457603223.9;"2017-10-10T23:59:59.999Z"
5687.5698242188;5776.2299804688;5544.2099609375;5725.58984375;2008070016;95203392843;"2017-10-16T23:59:59.999Z"
6036.66015625;6076.259765625;5792.33984375;6008.419921875;2034630016;99981911326;"2017-10-22T23:59:59.999Z"
5754.4399414063;6255.7099609375;5724.580078125;6153.8500976563;2859040000;102482445590;"2017-10-29T23:59:59.999Z"
7164.4799804688;7492.8598632813;7031.2797851563;7379.9501953125;2483800064;122978748805;"2017-11-04T23:59:59.999Z"
7173.7299804688;7312;6436.8701171875;6618.1401367188;5208249856;110354089394;"2017-11-10T23:59:59.999Z"
7853.5698242188;8004.58984375;7561.08984375;7708.990234375;4651670016;128621507062;"2017-11-17T23:59:59.999Z"
8232.3798828125;8267.400390625;8038.7700195313;8038.7700195313;4225179904;134227860479;"2017-11-23T23:59:59.999Z"
10077.400390625;11517.400390625;9601.0302734375;9888.6103515625;11568799744;165233728795;"2017-11-29T23:59:59.999Z"
11923.400390625;14369.099609375;11923.400390625;14291.5;12656300032;239024437136;"2017-12-06T23:59:59.999Z"
16919.80078125;17781.80078125;16571.599609375;17415.400390625;14603799552;291483935710;"2017-12-12T23:59:59.999Z"
19118.30078125;19177.80078125;17275.400390625;17776.69921875;16894499840;297801055828;"2017-12-19T23:59:59.999Z"
13995.900390625;14593;13448.900390625;14026.599609375;10664699904;235126843805;"2017-12-25T23:59:59.999Z"
12897.7001953125;14377.400390625;12755.599609375;14156.400390625;12136299520;237465823980;"2017-12-31T23:59:59.999Z"
17527.30078125;17579.599609375;16087.7001953125;16477.599609375;15866000384;276634797271;"2018-01-07T23:59:59.999Z"
13952.400390625;14659.5;13952.400390625;14360.2001953125;12763599872;241268592240;"2018-01-13T23:59:59.999Z"
11429.7998046875;11992.7998046875;11172.099609375;11607.400390625;10740400128;195158837709;"2018-01-19T23:59:59.999Z"
11256;11656.7001953125;10470.2998046875;11171.400390625;9746199552;187995804677;"2018-01-26T23:59:59.999Z"
10237.2998046875;10288.7998046875;8812.2802734375;9170.5400390625;9959400448;154428564694;"2018-02-01T23:59:59.999Z"
7755.490234375;8509.1103515625;7236.7900390625;7621.2998046875;9169280000;128435001186;"2018-02-07T23:59:59.999Z"
8599.919921875;9518.5400390625;8599.919921875;9494.6298828125;7909819904;160131558835;"2018-02-14T23:59:59.999Z"
11231.7998046875;11958.5;11231.7998046875;11403.7001953125;9926540288;192457815912;"2018-02-20T23:59:59.999Z"
9669.4296875;10475;9501.73046875;10366.7001953125;7287690240;175076064010;"2018-02-26T23:59:59.999Z"
11532.400390625;11704.099609375;11443.900390625;11573.2998046875;6468539904;195614809925;"2018-03-05T23:59:59.999Z"
8852.7802734375;9711.8896484375;8607.1201171875;9578.6298828125;6296370176;162009710243;"2018-03-11T23:59:59.999Z"
7890.5200195313;8245.509765625;7397.990234375;8223.6796875;6639190016;139201713268;"2018-03-18T23:59:59.999Z"
8901.9501953125;8996.1796875;8665.7001953125;8668.1201171875;5664600064;146818882936;"2018-03-24T23:59:59.999Z"
7171.4501953125;7276.66015625;6683.9301757813;6890.5200195313;6289509888;116786562165;"2018-03-30T23:59:59.999Z"
6815.9599609375;6857.490234375;6575;6636.3198242188;3766810112;112565173568;"2018-04-06T23:59:59.999Z"
6955.3798828125;7899.2299804688;6806.509765625;7889.25;8906250240;133912618634;"2018-04-12T23:59:59.999Z"
7944.4301757813;8197.7998046875;7886.009765625;8163.419921875;6529909760;138661092884;"2018-04-18T23:59:59.999Z"
9701.0302734375;9745.3203125;8799.83984375;8845.740234375;11083100160;150369282696;"2018-04-25T23:59:59.999Z"
9251.4697265625;9255.8798828125;8891.0498046875;9119.009765625;7713019904;155114132125;"2018-05-01T23:59:59.999Z"
9645.669921875;9665.849609375;9231.5302734375;9373.009765625;7394019840;159538115686;"2018-05-07T23:59:59.999Z"
8713.099609375;8881.1201171875;8367.9697265625;8716.7900390625;7364149760;148480275422;"2018-05-14T23:59:59.999Z"
8246.990234375;8562.41015625;8205.240234375;8513.25;5191059968;145109512565;"2018-05-20T23:59:59.999Z"
7362.080078125;7381.740234375;7270.9599609375;7368.2202148438;4056519936;125695017596;"2018-05-27T23:59:59.999Z"
7536.7202148438;7695.830078125;7497.259765625;7643.4501953125;4939299840;130481526036;"2018-06-02T23:59:59.999Z"
7685.1401367188;7698.1899414063;7558.3999023438;7624.919921875;4227579904;130256218613;"2018-06-08T23:59:59.999Z"
6674.080078125;6681.080078125;6433.8701171875;6456.580078125;3955389952;110378702283;"2018-06-15T23:59:59.999Z"
6780.08984375;6810.9399414063;6715.169921875;6729.740234375;3529129984;115129700024;"2018-06-21T23:59:59.999Z"
6084.3999023438;6180;6052.8500976563;6157.1298828125;3296219904;105403600614;"2018-06-27T23:59:59.999Z"
6550.8701171875;6771.919921875;6450.4599609375;6597.5498046875;4176689920;113024522547;"2018-07-04T23:59:59.999Z"
6739.2099609375;6767.740234375;6320.7202148438;6329.9501953125;4052430080;108511009626;"2018-07-10T23:59:59.999Z"
6357.009765625;6741.75;6357.009765625;6741.75;4725799936;115638203962;"2018-07-16T23:59:59.999Z"
7414.7099609375;7771.5;7409.1000976563;7711.1098632813;5132480000;132375368459;"2018-07-23T23:59:59.999Z"
8205.8203125;8272.259765625;8141.1801757813;8218.4599609375;4107190016;141185844808;"2018-07-29T23:59:59.999Z"
7438.67;7497.49;6984.07;7032.85;4268390000;120899698889;"2018-08-04T23:59:59.999Z"
6185.79;6455.74;6109.03;6295.73;4047850000;108314257212;"2018-08-11T23:59:59.999Z"
6340.91;6582.5;6324.97;6580.63;4992990000;113290724406;"2018-08-17T23:59:59.999Z"
6551.52;6719.96;6498.64;6719.96;4097820000;115778358839;"2018-08-24T23:59:59.999Z"
7043.76;7072.69;6834.69;6978.23;4463250000;120309828156;"2018-08-30T23:59:59.999Z"
7361.46;7388.43;6792.83;6792.83;5800460000;117185657641;"2018-09-05T23:59:59.999Z"
6317.01;6363.87;6265.09;6351.8;4064230000;109661521297;"2018-09-12T23:59:59.999Z"
6280.91;6384.18;6265.71;6371.3;4180090000;110064685348;"2018-09-18T23:59:59.999Z"
6704.77;6713.56;6580.9;6595.41;4177310000;114011060309;"2018-09-24T23:59:59.999Z"
6619.85;6653.3;6549.08;6589.62;4000970000;113999846113;"2018-10-01T23:59:59.999Z"
6590.68;6641.49;6557.04;6602.95;3306630000;114298880311;"2018-10-07T23:59:59.999Z"
6278.08;6308.51;6259.81;6285.99;3064030000;108878136724;"2018-10-13T23:59:59.999Z"
6460.92;6497.72;6449;6489.19;3379130000;112476559221;"2018-10-20T23:59:59.999Z"
6468.44;6498.29;6449.61;6474.75;3306050000;112294341019;"2018-10-26T23:59:59.999Z"
6318.14;6547.14;6311.83;6377.78;3789400000;110683820788;"2018-11-01T23:59:59.999Z"
6522.27;6536.92;6438.53;6453.72;4665260000;112078367037;"2018-11-08T23:59:59.999Z"
6351.24;6371.55;5544.09;5738.35;7398940000;99712077258.95;"2018-11-14T23:59:59.999Z"
4465.54;4675.73;4343.98;4602.17;6120120000;80020171046.79;"2018-11-21T23:59:59.999Z"
3765.95;3862.96;3661.01;3820.72;5998720000;66468970322;"2018-11-27T23:59:59.999Z"
4147.32376691;4155.97928378;3840.44626837;3894.1309069;5089570993.52;67779050169.8008;"2018-12-03T23:59:59.999Z"
3612.04639531;3647.33258231;3470.14441964;3502.65599577;5020968740.04;61004445982.3277;"2018-12-10T23:59:59.999Z"
3236.2747733;3305.75310795;3233.81979097;3252.83902595;3744248994.38;56685436643.7664;"2018-12-16T23:59:59.999Z"
3898.08367671;4014.18251388;3855.73893391;4014.18251388;5605823232.54;69997508294.9082;"2018-12-22T23:59:59.999Z"
3932.49180904;3963.75880829;3820.40868219;3820.40868219;4991655917.48;66672244158.107;"2018-12-29T23:59:59.999Z"
3832.03996811;3865.93453193;3783.8536653;3857.71761887;4847965467.09;67368333500.343;"2019-01-04T23:59:59.999Z"
4034.41144545;4064.06655088;3659.17453883;3678.92468128;6874143795.72;64288932886.0169;"2019-01-10T23:59:59.999Z"
3651.87098588;3680.13601133;3621.96099215;3678.56397636;5464420383.38;64327048254.6073;"2019-01-17T23:59:59.999Z"
3605.55702187;3623.06775216;3565.31403323;3585.12306636;5433755648.65;62731361271.6475;"2019-01-23T23:59:59.999Z"
3468.87015541;3476.06536415;3400.81972619;3448.11702209;5897159492.97;60371874098.8161;"2019-01-29T23:59:59.999Z"
3454.9508136;3478.14811641;3451.93695191;3466.35743916;5227549544.89;60735563489.7233;"2019-02-05T23:59:59.999Z"
3695.61303928;3695.61303928;3642.28773261;3648.43062774;6277056433.57;63968390249.9939;"2019-02-11T23:59:59.999Z"
3671.36998898;3936.66500089;3669.98232379;3915.71447331;9908216640.36;68704389994.3763;"2019-02-18T23:59:59.999Z"
4145.45786231;4210.64175454;3793.70900544;3810.42743065;10794227451.22;66897483404.1494;"2019-02-24T23:59:59.999Z"
3855.31822217;3874.60748448;3832.12797211;3864.41510673;7578786075.61;67888255370.8382;"2019-03-02T23:59:59.999Z"
3894.55252613;3987.23778458;3892.39046739;3963.31374243;10796103518.22;69674508654.6229;"2019-03-09T23:59:59.999Z"
3926.66323109;3968.54286634;3914.01535654;3960.91118728;9394210604.86;69675002376.5269;"2019-03-15T23:59:59.999Z"
4083.95389256;4097.35995254;4005.15127452;4029.32690706;10831212661.69;70926226881.5237;"2019-03-21T23:59:59.999Z"
4087.584591;4094.90217427;4040.26644055;4069.10714977;9353915899.02;71678998915.3443;"2019-03-28T23:59:59.999Z"
4879.95813337;5307.00360895;4876.62131112;4973.02181522;22899891582.39;87655288144.6018;"2019-04-03T23:59:59.999Z"
5289.91798137;5289.91798137;5167.41905834;5204.95837847;14722104361.4;91799330425.2375;"2019-04-09T23:59:59.999Z"
5066.57760057;5238.9452381;5055.19496077;5235.55941893;11618660197.33;92404613297.4486;"2019-04-16T23:59:59.999Z"
5312.49464201;5422.68742206;5280.27672867;5399.36541009;14601631648;95354207775.9268;"2019-04-22T23:59:59.999Z"
5271.74639378;5326.23201477;5255.68374555;5285.13900822;12819992055.63;93391244394.8948;"2019-04-28T23:59:59.999Z"
5831.06846097;5833.86291815;5708.03512399;5795.70842926;14808830722.93;102494420158.46;"2019-05-05T23:59:59.999Z"
6379.66690526;7333.00312262;6375.69861161;7204.77169716;28867562329.3;127488435181.246;"2019-05-11T23:59:59.999Z"
7341.66441915;7447.2717408;7251.50451112;7271.20790408;21354286561.99;128761727083.303;"2019-05-18T23:59:59.999Z"
7881.6953208;8140.71991773;7824.44888684;7987.37156583;25919126990.99;141539115575.014;"2019-05-24T23:59:59.999Z"
8661.76050606;9008.31456846;8221.27336604;8319.47222898;29246528551.2;147525141134.055;"2019-05-30T23:59:59.999Z"
7819.63337781;7937.34087946;7571.47097209;7822.02338228;19474611077.37;138800725479.332;"2019-06-06T23:59:59.999Z"
7925.43410401;8196.64825685;7862.3597896;8145.85747373;19034432883.38;144634684710.85;"2019-06-12T23:59:59.999Z"
9335.46690152;9348.37442796;9004.90174624;9081.76285149;15848210535.5;161353637185.781;"2019-06-18T23:59:59.999Z"
11007.2020736;11790.916533;11007.2020736;11790.916533;24879684533.05;209647943360.178;"2019-06-25T23:59:59.999Z"
10796.9306183;11206.4398606;10089.3143739;10583.1345195;29378589324.45;188297637573.825;"2019-07-01T23:59:59.999Z"
11217.6159338;11541.6198726;11148.8048129;11450.8467553;19369044276.9;203881891345.94;"2019-07-07T23:59:59.999Z"
